S
100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	29	27	30	0	20	0	0	26	20	13	20	0	0	26	20	14	0	18	23	0	18	0	20	0	0	27	29	0	19	0	0	0	23	0	12	23	0	23	20	0	27	24	0	18	16	10	14	12	30	30	22	28	18	24	0	20	23	0	0	24	21	23	26	0	0	14	13	12	0	0	12	13	23	26	18	20	25	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	29	0	0	0	28	0	0	14	0	24	0	24	0	16	15	18	0	0	0	0	24	0	0	0	0	14	0	0	24	15	0	12	0	27	26	0	25	28	0	28	11	16	17	17	0	19	0	0	19	0	0	16	0	14	0	20	14	0	0	13	27	17	24	0	0	0	10	0	30	16	11	13	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	24	16	15	17	28	16	26	13	0	0	30	13	0	29	28	22	10	29	27	0	0	22	0	17	0	0	22	21	19	20	17	25	22	28	22	29	30	19	12	0	13	11	0	0	0	27	24	0	13	20	16	23	20	0	0	19	14	30	0	0	22	24	0	0	17	0	18	0	0	17	28	0	26	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	16	0	22	0	0	0	20	16	19	0	28	20	0	19	0	16	0	10	18	0	21	0	23	0	14	28	16	20	30	19	17	0	0	0	17	24	19	0	0	21	0	23	0	12	11	20	13	14	0	27	30	0	0	27	0	25	0	22	0	0	0	11	26	21	0	0	13	11	20	0	0	0	19	11	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	10	18	12	12	23	0	20	22	0	17	27	0	0	0	0	17	0	0	0	29	0	10	0	0	11	18	0	13	16	13	10	0	19	0	0	20	0	17	30	29	22	0	0	0	30	0	0	29	0	27	0	0	0	0	19	0	22	0	0	0	0	24	0	0	30	12	0	14	0	0	16	0	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	20	0	27	0	0	0	14	28	0	25	21	0	0	20	29	11	0	14	0	0	12	16	13	0	0	29	0	30	0	10	17	0	23	0	0	0	0	0	22	24	19	24	0	23	0	30	0	28	25	14	23	0	15	23	0	29	0	0	0	0	0	0	25	0	0	29	0	17	0	25	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	22	0	19	0	12	11	14	26	29	26	19	0	10	22	0	16	28	15	30	30	0	29	18	16	23	26	18	29	21	26	11	0	19	0	22	25	0	26	30	12	0	0	0	0	12	16	0	11	30	0	20	29	11	0	28	17	22	0	0	0	23	0	14	11	0	0	26	13	27	19	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	21	18	21	30	0	21	17	25	19	0	12	0	17	0	0	11	26	0	0	21	11	24	0	0	16	29	13	30	0	21	29	15	12	28	0	24	12	24	0	0	0	22	22	18	29	0	14	16	23	30	22	11	12	11	22	14	10	0	17	0	12	13	11	26	0	16	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	10	0	17	15	13	11	0	14	24	0	27	29	27	25	0	21	0	10	25	29	11	0	23	23	0	12	13	0	0	0	11	18	0	19	10	21	0	18	30	23	20	14	24	20	21	29	13	30	0	26	12	0	23	0	16	11	0	11	0	0	12	0	12	28	26	11	25	25	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	23	30	28	25	14	0	28	16	18	0	0	15	14	21	23	17	0	15	0	0	10	0	18	12	0	0	16	16	0	0	11	0	28	0	0	0	0	23	15	0	0	27	0	27	28	0	14	22	0	0	26	0	0	0	0	0	19	10	13	24	10	11	0	0	0	25	30	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	12	23	24	0	11	13	0	0	25	14	30	0	12	22	0	0	19	0	0	0	0	11	0	0	17	21	0	0	18	0	11	10	0	15	11	18	17	28	15	20	0	25	0	0	0	20	21	0	14	27	30	29	24	0	0	16	15	25	28	29	17	0	0	29	16	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	21	0	21	20	0	0	30	19	11	14	11	12	13	0	14	15	0	25	12	0	0	0	18	12	11	13	27	27	20	29	25	0	0	0	26	17	28	19	0	12	14	23	21	12	28	24	20	21	0	27	16	23	29	0	20	22	0	0	23	0	30	0	12	10	19	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	27	0	0	26	28	0	19	24	12	16	0	0	0	21	26	14	29	18	24	11	11	25	12	10	11	0	0	13	23	13	0	0	0	20	13	24	24	0	12	0	22	0	28	30	15	18	14	23	19	0	0	25	24	11	29	12	14	28	0	20	0	0	0	27	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	29	0	0	19	27	10	25	15	24	26	17	16	14	0	26	0	20	29	14	0	18	0	10	25	26	16	0	28	0	0	16	0	12	0	0	0	18	0	19	0	21	0	16	20	15	15	0	29	23	27	17	10	17	25	13	15	15	0	27	24	0	0	11	18	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	15	13	0	0	16	15	26	0	14	30	10	10	29	0	23	23	28	0	19	29	21	0	15	21	0	25	27	10	0	23	19	0	0	0	30	0	0	21	27	29	19	0	10	0	12	0	29	0	0	10	0	19	26	19	0	0	14	0	0	15	17	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	17	15	16	20	0	10	0	26	10	16	17	17	0	29	29	30	28	28	10	0	11	0	0	19	19	20	21	28	28	14	18	26	14	20	16	30	29	29	24	0	30	13	0	0	0	26	30	14	13	13	0	0	17	23	23	28	11	14	0	15	23	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	20	22	19	0	10	0	21	23	15	20	16	10	0	0	10	15	26	25	10	11	0	0	0	0	0	0	15	0	28	23	0	21	22	0	29	15	17	26	14	19	14	0	17	11	26	0	17	0	13	29	0	10	19	22	0	14	0	0	0	0	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	19	0	0	0	14	18	0	10	0	13	0	0	0	24	0	12	0	0	19	0	15	0	10	27	25	0	0	13	12	0	24	16	21	11	21	24	0	28	0	0	15	16	0	26	0	19	0	22	0	13	13	22	0	0	0	17	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	23	0	0	0	0	15	22	0	0	25	18	0	29	0	0	0	18	0	0	0	12	13	0	0	15	15	0	26	0	26	0	12	14	28	0	0	0	12	30	15	0	0	27	12	28	28	28	16	0	0	20	0	19	16	30	25	29	20	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	18	0	30	14	0	0	13	21	24	0	12	17	12	24	14	0	0	0	21	13	13	0	12	0	0	18	30	10	0	0	14	15	0	20	29	13	13	0	0	26	0	0	0	0	21	26	0	18	12	29	10	26	28	17	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	28	26	11	12	30	28	14	27	14	11	16	12	19	18	0	29	0	13	15	15	29	11	0	10	23	0	23	0	16	22	28	20	21	17	0	27	0	28	22	27	0	24	22	28	0	25	17	23	0	18	16	19	21	0	27	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	28	0	18	22	0	0	0	26	26	0	19	0	0	0	24	12	0	30	11	23	30	22	0	13	24	23	17	13	23	18	13	30	29	0	14	25	19	14	0	12	20	21	16	0	28	17	0	22	0	0	0	0	0	29	13	16	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	20	0	0	18	0	10	11	23	29	16	25	27	21	26	0	17	0	22	0	26	19	0	29	0	0	24	19	0	15	11	0	28	30	0	0	29	0	23	0	27	26	23	27	10	17	22	0	23	22	0	15	21	27	27	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	27	28	0	23	20	28	0	0	0	18	0	27	28	0	13	27	0	0	28	15	0	20	26	13	25	30	0	0	20	14	0	25	17	19	29	0	14	0	11	10	24	0	0	12	16	0	24	0	20	0	0	0	0	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	29	29	0	20	20	12	13	16	21	11	0	0	13	0	27	0	29	0	16	0	11	0	18	10	25	26	15	0	29	0	22	0	23	0	14	30	0	27	26	30	23	19	0	16	20	23	22	12	0	13	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	29	21	20	0	23	22	27	16	29	0	20	18	13	22	0	0	20	22	29	0	0	14	18	0	0	0	0	17	23	0	12	0	0	13	26	15	0	0	0	10	10	12	18	11	27	17	16	0	29	10	0	0	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	26	14	0	0	18	24	0	20	0	0	0	27	0	12	0	20	0	0	14	25	0	0	15	14	0	11	24	0	19	0	0	0	0	30	0	28	23	0	13	17	19	0	0	20	0	0	23	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	13	30	19	0	29	17	25	28	0	0	26	24	0	12	14	0	24	27	23	19	0	29	0	0	0	0	10	19	0	11	21	0	26	20	15	25	17	17	0	10	23	30	0	0	0	17	18	18	18	0	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	27	27	27	0	0	14	23	13	0	11	12	0	12	19	0	28	26	0	0	24	11	21	25	27	15	13	17	25	28	14	12	16	13	15	20	30	28	12	16	18	29	23	16	25	12	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	20	26	17	0	0	28	19	10	12	0	12	14	13	20	12	26	12	15	17	23	0	0	11	29	26	0	10	18	22	0	16	14	21	13	21	27	0	28	21	0	28	13	0	19	16	15	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11	0	0	0	20	12	27	0	22	0	21	27	15	13	18	16	0	25	11	18	0	14	0	29	0	28	20	0	21	0	0	21	26	11	0	0	0	10	0	0	0	20	11	0	0	29	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	17	29	14	16	25	20	0	24	26	13	0	24	19	12	11	29	0	0	10	0	0	11	0	0	20	23	12	20	0	0	17	15	29	20	25	0	0	16	0	30	30	18	13	0	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	28	0	30	10	0	22	24	10	0	11	21	0	0	14	25	0	0	16	26	0	25	0	30	0	0	0	0	26	21	0	21	27	0	18	0	0	22	22	30	20	30	0	0	12	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	14	0	17	10	26	27	0	29	14	18	0	10	12	20	0	10	15	0	21	12	19	12	0	23	0	30	23	17	29	29	24	25	0	0	0	0	12	22	0	15	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	15	0	26	27	0	0	21	24	26	0	16	0	20	0	24	0	0	14	0	0	0	12	0	0	18	0	18	0	26	0	28	0	28	0	10	29	29	0	0	0	0	19	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	30	12	13	29	27	21	23	0	26	21	0	24	14	28	0	11	20	0	0	0	28	13	30	26	0	15	0	0	0	14	0	23	0	27	0	20	0	12	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	24	0	0	25	29	10	30	22	0	30	17	0	23	11	28	22	17	13	0	18	0	20	0	13	0	16	0	0	0	28	0	16	25	0	28	0	0	20	18	26	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	13	22	0	0	29	0	0	29	29	11	20	25	20	15	21	0	11	27	0	0	15	11	22	0	24	0	0	16	23	24	11	15	24	13	10	11	0	0	26	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	19	0	14	27	23	0	17	18	0	16	29	0	25	22	18	0	16	11	20	0	24	14	0	0	0	21	16	10	0	28	17	16	14	29	18	11	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	11	0	0	27	0	26	0	0	23	0	27	30	16	0	11	0	0	0	14	0	0	0	28	0	28	0	12	0	0	16	14	17	0	17	0	23	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	26	26	26	10	29	0	22	19	0	27	23	0	24	0	0	24	0	28	16	0	18	0	19	27	0	21	11	0	19	15	23	12	25	29	0	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	11	23	0	26	0	11	10	0	28	30	20	20	11	0	11	0	20	11	17	25	18	22	21	0	21	0	28	0	14	10	0	0	11	15	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	28	12	22	0	29	16	23	0	11	16	0	0	0	0	14	0	0	0	0	0	0	11	28	0	18	22	0	22	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	11	0	0	0	12	23	0	30	0	0	15	0	16	20	11	13	0	17	29	23	0	0	29	13	0	19	10	15	26	0	22	24	27	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	24	0	0	29	0	16	16	0	30	19	16	10	12	18	22	29	0	11	0	28	0	0	23	0	16	27	0	0	24	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	18	22	30	13	10	24	12	16	0	0	30	0	0	21	29	0	0	0	13	26	21	20	0	23	0	28	0	15	19	23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	29	0	30	17	24	22	12	0	16	21	25	19	0	23	30	0	0	0	0	11	24	26	22	0	30	24	0	0	11	0	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	18	26	0	24	0	0	0	25	20	0	0	0	26	11	29	0	0	24	0	0	10	25	0	17	13	0	0	13	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	21	22	0	0	16	0	30	30	20	0	19	16	21	18	16	15	0	0	19	15	25	27	12	0	28	0	15	0
